"wavenumber","absorbance"
2915.842,0.13352610208335
2917.771,0.140826143672557
2919.699,0.146738370141878
2921.628,0.15036392301073
2923.556,0.151369974585988
2925.485,0.149580404378977
2927.413,0.145738118778078
2929.342,0.140282969104596
2931.27,0.133981179260507
2933.198,0.126880720274536
2935.127,0.119597753620232
2937.055,0.112574461630684
2938.984,0.106038497326662
2940.912,0.100139133034697
2942.841,0.0949761772193722
2944.769,0.09050714059698
2946.698,0.0868527713766314
2948.626,0.083958379427298
2950.555,0.0817236327107692
2952.483,0.0798124738618233
2954.412,0.0774086907082744
2956.34,0.0744082860703619
2958.269,0.0707011094299145
2960.197,0.066526682688002
2962.125,0.0621203299247986
2964.054,0.0575713565751005
2965.982,0.0531367744523226
2967.911,0.0491847743573763
2969.839,0.0455404940501097
2971.768,0.0424967262340216
2973.696,0.0398992676827217
2975.625,0.0377145002547498
2977.553,0.0358682249232986
2979.482,0.0342913221070997
2981.41,0.0329354921964861
2983.339,0.0318857044011952
2985.267,0.0311404526396162
2987.196,0.0305074405019941
2989.124,0.0303479925576562
2991.052,0.0296232263673414
2992.981,0.0295112805050068
2994.909,0.0297894783017208
2996.838,0.0303410532666153
2998.766,0.0310740169366093
3000.695,0.0319525916129824
3002.623,0.0326067687559015
3004.552,0.0331569669634903
3006.48,0.033416685230336
3008.409,0.0332888932484333
3010.337,0.032804235247718
3012.266,0.0320128035878349
3014.194,0.0311300014059753
3016.123,0.0301194268628673
3018.051,0.0293692976799888
3019.979,0.0288338987225293
3021.908,0.0283893724682048
3023.836,0.0281221243284383
3025.765,0.0279553514028899
3027.693,0.0279444670633113
3029.622,0.0277697528554369
3031.55,0.0278110981600095
3033.479,0.0277185049569766
3035.407,0.0276804085863535
3037.336,0.0276665225265421
3039.264,0.027660088802675
3041.193,0.0275815957895167
3043.121,0.0275072811645928
3045.05,0.0275201904514202
3046.978,0.0275398096005279
3048.906,0.0275374959755279
3050.835,0.0275865937424451
3052.763,0.0275535990611725
3054.692,0.0275782638528516
3056.62,0.027697720496049
3058.549,0.027671938037056
3060.477,0.0277453549535586
3062.406,0.027830545241021
3064.334,0.0278837513485736
3066.263,0.0279490986638329
3068.191,0.0279704972995139
3070.12,0.0280030141279077
3072.048,0.0280029678059077
3073.977,0.028037757019415
3075.905,0.0279958342768741
3077.833,0.0281231900280425
3079.762,0.0281710565371758
3081.69,0.0282129961982706
3083.619,0.0283285945267964
3085.547,0.028380146283451
3087.476,0.0284634672299024
3089.404,0.0286619346822995
3091.333,0.0286954776369201
3093.261,0.0288615139727882
3095.19,0.0289721782386527
3097.118,0.0289893560094026
3099.047,0.0290992169560491
3100.975,0.0291433827587383
3102.904,0.0292638282180625
3104.832,0.0293849111952866
3106.76,0.0294826943058936
3108.689,0.0294579211219138
3110.617,0.029611463256826
3112.546,0.0297123201890543
3114.474,0.0298512053593323
3116.403,0.0299510943223572
3118.331,0.0300228033606919
3120.26,0.0301566670920583
3122.188,0.0301926069410935
3124.117,0.0302838665532225
3126.045,0.0303692302715245
3127.974,0.0304504647952937
3129.902,0.0306216473551597
3131.831,0.0307074037784307
3133.759,0.0307703336648843
3135.688,0.0309091845849939
3137.616,0.0310167336334385
3139.544,0.0311303280032197
3141.473,0.0312351317458738
3143.401,0.031327917695142
3145.33,0.0313393539554348
3147.258,0.0314613906020569
3149.187,0.0316176513024356
3151.115,0.0316983254967135
3153.044,0.0318027991235823
3154.972,0.0319061761225683
3156.901,0.0320458582753533
3158.829,0.0321401270432586
3160.758,0.0322712301810223
3162.686,0.032475985517021
3164.615,0.0325400147660837
3166.543,0.0326008700237562
3168.471,0.0328341182457822
3170.4,0.0329910143004004
3172.328,0.0330481368511502
3174.257,0.0331428578177586
3176.185,0.0332938635364401
3178.114,0.0334066011937096
3180.042,0.0335562441967003
3181.971,0.0336430983119364
3183.899,0.0337500123136701
3185.828,0.033834510828803
3187.756,0.0339828924437239
3189.685,0.034093225433273
3191.613,0.0341040300850622
3193.542,0.0342722415027311
3195.47,0.0344105243651647
3197.398,0.0344555157404667
3199.327,0.0345883074352068
3201.255,0.0346847761544219
3203.184,0.0347459797568641
3205.112,0.034886013672584
3207.041,0.0349250298181991
3208.969,0.0350142294690582
3210.898,0.0350723250030475
3212.826,0.0350782573992417
3214.755,0.0352098267566251
3216.683,0.0352764271581211
3218.612,0.035271528336473
3220.54,0.03535500427191
3222.469,0.0354649795715086
3224.397,0.0355183280934773
3226.325,0.0355629630314587
3228.254,0.0356368776414094
3230.182,0.0356056226711657
3232.111,0.0357284869896644
3234.039,0.0357992228149344
3235.968,0.035743717797404
3237.896,0.0358098341824912
3239.825,0.0358855832970069
3241.753,0.0359019989191284
3243.682,0.0359921543875582
3245.61,0.0360213138504685
3247.539,0.0360730790789311
3249.467,0.036124614496133
3251.396,0.0361863517827423
3253.324,0.0361195645100824
3255.252,0.0362537158526375
3257.181,0.0363052254947361
3259.109,0.0362630164084562
3261.038,0.0363254344289545
3262.966,0.0363928200772968
3264.895,0.0364457159274633
3266.823,0.036407224112454
3268.752,0.0364595549229299
3270.68,0.0364620110364622
3272.609,0.036507073738394
3274.537,0.0365797790863149
3276.466,0.036545952342119
3278.394,0.0365701882753111
3280.323,0.0365989140957663
3282.251,0.0365906457783632
3284.179,0.0366415811155335
3286.108,0.0365019248283009
3288.036,0.036599575567959
3289.965,0.03658110197342
3291.893,0.036550960045917
3293.822,0.0365044284191618
3295.75,0.0365536056485927
3297.679,0.0364994684890301
3299.607,0.0364940362495942
3301.536,0.0364944613789254
3303.464,0.0365081602134608
3305.393,0.0364689543556227
3307.321,0.0364288074462382
3309.25,0.0364043904940211
3311.178,0.0364113801195995
3313.106,0.0364446768398003
3315.035,0.0363471553600463
3316.963,0.0363667051269076
3318.892,0.0363851696036997
3320.82,0.0363640134400982
3322.749,0.0363491386296177
3324.677,0.036383941762463
3326.606,0.03635905511333
3328.534,0.0363097110414597
3330.463,0.0363523968778611
3332.391,0.0364053822583695
3334.32,0.0363132522952826
3336.248,0.0364217703114652
3338.177,0.0363628328809711
3340.105,0.036407601929642
3342.033,0.0363460692876904
3343.962,0.0364148277466164
3345.89,0.0364522811297196
3347.819,0.0363591023352227
3349.747,0.0363743080516898
3351.676,0.0363169352298897
3353.604,0.0363642495523087
3355.533,0.0362648104472148
3357.461,0.0363895615257697
3359.39,0.0363136300307279
3361.318,0.0362248240257971
3363.247,0.0362622138145688
3365.175,0.0361936211233536
3367.104,0.0361769112622675
3369.032,0.0362123142722336
3370.96,0.0360655758056737
3372.889,0.0360181052700143
3374.817,0.0360199454823758
3376.746,0.0360126318639492
3378.674,0.0358632722536707
3380.603,0.0358339819052061
3382.531,0.0357597508036817
3384.46,0.03568185480377
3386.388,0.0355577781674849
3388.317,0.0355312891920558
3390.245,0.0355088078238431
3392.174,0.0353918951950526
3394.102,0.0353244762224021
3396.031,0.035194190801917
3397.959,0.0351169141239072
3399.887,0.0349911158220726
3401.816,0.0349110043104516
3403.744,0.0347862537037109
3405.673,0.0346962541129904
3407.601,0.0345037561857401
3409.53,0.0343917675822122
3411.458,0.0342747792687716
3413.387,0.0340629268653391
3415.315,0.0339952442117886
3417.244,0.0338260132901603
3419.172,0.0336247500474046
3421.101,0.0334754587167941
3423.029,0.0333218107432099
3424.958,0.0331765611553906
3426.886,0.0329363823683219
3428.814,0.0327988021962492
3430.743,0.0326777002614747
3432.671,0.0324366739888197
3434.6,0.0322303000505276
3436.528,0.0320276708728942
3438.457,0.0318463527979169
3440.385,0.0315758019205935
3442.314,0.0313553185448483
3444.242,0.0310938439441496
3446.171,0.030921542509812
3448.099,0.0306865223940269
3450.028,0.0305278473563861
3451.956,0.0302690122791144
3453.885,0.0300120066938285
3455.813,0.0297580832021492
3457.741,0.0294128868140808
3459.67,0.0291866705323981
3461.598,0.0289019885711034
3463.527,0.0286869408715815
3465.455,0.0285253307373689
3467.384,0.0280851044741614
3469.312,0.0278721278739344
3471.241,0.0275658618688101
3473.169,0.0274385769002806
3475.098,0.0270835236789478
3477.026,0.0267717620550049
3478.955,0.0264924895297126
3480.883,0.0261790298567454
3482.812,0.0259511257635804
3484.74,0.0255714897600746
3486.668,0.0252609954082928
3488.597,0.0249876145129847
3490.525,0.0247187270404128
3492.454,0.0244012614755194
3494.382,0.0241066599954329
3496.311,0.0236986812142584
3498.239,0.0235312597592043
3500.168,0.0231897843881728
3502.096,0.0227272434585862
3504.025,0.0224314426572121
3505.953,0.0222014739469376
3507.882,0.0219084060831729
3509.81,0.0214301169708516
3511.739,0.0212157266932305
3513.667,0.0208564725991579
3515.595,0.0205577991465918
3517.524,0.0202940059154665
3519.452,0.019893455941395
3521.381,0.0195469685784627
3523.309,0.0190455424729615
3525.238,0.0187530540841451
3527.166,0.018342596264201
3529.095,0.0180893810559718
3531.023,0.0177759990536302
3532.952,0.0173260551211447
3534.88,0.0169223617071859
3536.809,0.0164876906712093
3538.737,0.016177805923439
3540.666,0.0157621177135784
3542.594,0.0152062960801791
3544.522,0.0146042015743924
3546.451,0.0141748945471139
3548.379,0.0137649284762515
3550.308,0.0133680683745936
3552.236,0.0128199970190699
3554.165,0.0123306968101998
3556.093,0.0118976489850643
3558.022,0.0113675670676252
3559.95,0.0107960999997203
3561.879,0.0102929746304093
3563.807,0.00979367409554267
3565.736,0.00895530228149635
3567.664,0.00866164267868378
3569.593,0.00844115181626036
3571.521,0.00807969693110271
3573.449,0.0076860066096568
3575.378,0.00738436880297105
3577.306,0.00695776728640025
3579.235,0.00660402627796997
3581.163,0.00626387919320523
3583.092,0.0058733274465517
3585.02,0.00550573354329918
3586.949,0.00476871156196891
3588.877,0.00485926124989164
3590.806,0.00469754099067998
3592.734,0.00433611659335641
3594.663,0.00399918688322034
3596.591,0.00380632853891689
3598.52,0.00357090418300109
